game_id,date,home,away,inning,is_top,is_winning_team_batting,pre_half_score_diff,runs_scored,end_of_game_score_diff,pos_started_inning
662244,2022-08-03,San Diego Padres,Colorado Rockies,8,True,False,8,0,8,False
662244,2022-08-03,San Diego Padres,Colorado Rockies,9,True,False,8,0,8,False
662244,2022-08-03,San Diego Padres,Colorado Rockies,8,False,True,8,0,8,False
662552,2022-08-03,Washington Nationals,New York Mets,8,True,True,8,0,4,False
662552,2022-08-03,Washington Nationals,New York Mets,9,True,True,8,1,4,False
662552,2022-08-03,Washington Nationals,New York Mets,8,False,False,8,0,4,False
662552,2022-08-03,Washington Nationals,New York Mets,9,False,False,9,5,4,False
662564,2022-08-05,Los Angeles Dodgers,San Diego Padres,8,True,False,8,0,7,False
662564,2022-08-05,Los Angeles Dodgers,San Diego Padres,9,True,False,8,1,7,False
662564,2022-08-05,Los Angeles Dodgers,San Diego Padres,8,False,True,8,0,7,True
661815,2022-08-06,Texas Rangers,Chicago White Sox,8,True,False,8,0,8,False
661815,2022-08-06,Texas Rangers,Chicago White Sox,9,True,False,8,0,8,False
661815,2022-08-06,Texas Rangers,Chicago White Sox,8,False,True,8,0,8,False
662856,2022-08-06,Detroit Tigers,Tampa Bay Rays,9,True,False,8,0,8,False
661558,2022-08-07,Philadelphia Phillies,Washington Nationals,9,True,False,12,0,12,False
662648,2022-08-07,Kansas City Royals,Boston Red Sox,9,True,False,10,2,8,False
662979,2022-08-09,Colorado Rockies,St. Louis Cardinals,8,True,False,11,0,11,False
662979,2022-08-09,Colorado Rockies,St. Louis Cardinals,9,True,False,11,0,11,False
662979,2022-08-09,Colorado Rockies,St. Louis Cardinals,8,False,True,11,0,11,False
662443,2022-08-10,New York Mets,Cincinnati Reds,8,True,False,8,0,8,False
662443,2022-08-10,New York Mets,Cincinnati Reds,9,True,False,8,0,8,False
662443,2022-08-10,New York Mets,Cincinnati Reds,8,False,True,8,0,8,False
662551,2022-08-12,Washington Nationals,San Diego Padres,9,True,True,8,0,5,False
662551,2022-08-12,Washington Nationals,San Diego Padres,8,False,False,8,0,5,False
662551,2022-08-12,Washington Nationals,San Diego Padres,9,False,False,8,3,5,False
661710,2022-08-12,Toronto Blue Jays,Cleveland Guardians,8,True,True,8,0,8,False
661710,2022-08-12,Toronto Blue Jays,Cleveland Guardians,9,True,True,8,0,8,False
661710,2022-08-12,Toronto Blue Jays,Cleveland Guardians,8,False,False,8,0,8,False
661710,2022-08-12,Toronto Blue Jays,Cleveland Guardians,9,False,False,8,0,8,False
662670,2022-08-13,Kansas City Royals,Los Angeles Dodgers,8,True,True,8,0,10,False
662670,2022-08-13,Kansas City Royals,Los Angeles Dodgers,9,True,True,8,2,10,True
662670,2022-08-13,Kansas City Royals,Los Angeles Dodgers,8,False,False,8,0,10,False
662670,2022-08-13,Kansas City Royals,Los Angeles Dodgers,9,False,False,10,0,10,True
662824,2022-08-13,Houston Astros,Oakland Athletics,8,True,False,8,0,8,False
662824,2022-08-13,Houston Astros,Oakland Athletics,9,True,False,8,0,8,False
662824,2022-08-13,Houston Astros,Oakland Athletics,8,False,True,8,0,8,False
661497,2022-08-15,Atlanta Braves,New York Mets,8,True,False,12,0,12,False
661497,2022-08-15,Atlanta Braves,New York Mets,9,True,False,12,0,12,False
661497,2022-08-15,Atlanta Braves,New York Mets,8,False,True,12,0,12,False
663019,2022-08-16,Cincinnati Reds,Philadelphia Phillies,9,False,False,8,1,7,False
661682,2022-08-16,Minnesota Twins,Kansas City Royals,9,True,False,9,0,9,False
661937,2022-08-18,St. Louis Cardinals,Colorado Rockies,8,True,False,13,0,13,False
661937,2022-08-18,St. Louis Cardinals,Colorado Rockies,9,True,False,13,0,13,False
661937,2022-08-18,St. Louis Cardinals,Colorado Rockies,8,False,True,13,0,13,False
661446,2022-08-18,Chicago White Sox,Houston Astros,8,True,True,8,4,16,False
661446,2022-08-18,Chicago White Sox,Houston Astros,9,True,True,12,4,16,True
661446,2022-08-18,Chicago White Sox,Houston Astros,8,False,False,12,0,16,False
661446,2022-08-18,Chicago White Sox,Houston Astros,9,False,False,16,0,16,False
662413,2022-08-18,Pittsburgh Pirates,Boston Red Sox,8,True,False,8,2,6,False
662341,2022-08-19,Oakland Athletics,Seattle Mariners,9,True,True,8,0,8,False
662341,2022-08-19,Oakland Athletics,Seattle Mariners,8,False,False,8,0,8,False
662341,2022-08-19,Oakland Athletics,Seattle Mariners,9,False,False,8,0,8,False
662395,2022-08-20,Pittsburgh Pirates,Cincinnati Reds,9,False,False,9,0,9,False
663291,2022-08-20,Arizona Diamondbacks,St. Louis Cardinals,9,False,False,9,0,9,False
663113,2022-08-23,Chicago Cubs,St. Louis Cardinals,9,False,False,10,0,10,False
661858,2022-08-23,Tampa Bay Rays,Los Angeles Angels,8,True,False,8,0,10,False
661858,2022-08-23,Tampa Bay Rays,Los Angeles Angels,9,True,False,10,0,10,True
661858,2022-08-23,Tampa Bay Rays,Los Angeles Angels,8,False,True,8,2,10,False
662877,2022-08-24,Colorado Rockies,Texas Rangers,9,True,True,8,4,12,False
662877,2022-08-24,Colorado Rockies,Texas Rangers,8,False,False,8,0,12,False
662877,2022-08-24,Colorado Rockies,Texas Rangers,9,False,False,12,0,12,False
662605,2022-08-23,Los Angeles Dodgers,Milwaukee Brewers,9,True,False,9,0,9,True
662371,2022-08-24,Pittsburgh Pirates,Atlanta Braves,9,True,True,14,0,12,False
662371,2022-08-24,Pittsburgh Pirates,Atlanta Braves,8,False,False,14,0,12,False
662371,2022-08-24,Pittsburgh Pirates,Atlanta Braves,9,False,False,14,2,12,False
662604,2022-08-24,Los Angeles Dodgers,Milwaukee Brewers,8,True,False,8,0,6,False
662604,2022-08-24,Los Angeles Dodgers,Milwaukee Brewers,9,True,False,8,2,6,True
662604,2022-08-24,Los Angeles Dodgers,Milwaukee Brewers,8,False,True,8,0,6,True
662337,2022-08-25,Oakland Athletics,New York Yankees,8,True,True,9,0,9,False
662337,2022-08-25,Oakland Athletics,New York Yankees,9,True,True,9,0,9,False
662337,2022-08-25,Oakland Athletics,New York Yankees,8,False,False,9,0,9,False
662337,2022-08-25,Oakland Athletics,New York Yankees,9,False,False,9,0,9,False
661704,2022-08-26,Toronto Blue Jays,Los Angeles Angels,8,True,True,8,2,12,False
661704,2022-08-26,Toronto Blue Jays,Los Angeles Angels,9,True,True,10,2,12,True
661704,2022-08-26,Toronto Blue Jays,Los Angeles Angels,8,False,False,10,0,12,False
661704,2022-08-26,Toronto Blue Jays,Los Angeles Angels,9,False,False,12,0,12,False
661669,2022-08-26,Minnesota Twins,San Francisco Giants,8,True,False,8,0,9,False
661669,2022-08-26,Minnesota Twins,San Francisco Giants,9,True,False,9,0,9,False
661669,2022-08-26,Minnesota Twins,San Francisco Giants,8,False,True,8,1,9,True
662667,2022-08-26,Kansas City Royals,San Diego Padres,9,False,False,8,0,8,False
661940,2022-08-26,St. Louis Cardinals,Atlanta Braves,9,False,False,10,3,7,False
661785,2022-08-27,Texas Rangers,Detroit Tigers,9,False,False,10,1,9,False
663211,2022-08-28,Boston Red Sox,Tampa Bay Rays,9,True,True,8,0,8,False
663211,2022-08-28,Boston Red Sox,Tampa Bay Rays,8,False,False,8,0,8,False
663211,2022-08-28,Boston Red Sox,Tampa Bay Rays,9,False,False,8,0,8,True
662638,2022-08-28,Kansas City Royals,San Diego Padres,9,True,False,9,1,8,False
663018,2022-08-29,Cincinnati Reds,St. Louis Cardinals,8,True,True,8,0,9,False
663018,2022-08-29,Cincinnati Reds,St. Louis Cardinals,9,True,True,8,1,9,True
663018,2022-08-29,Cincinnati Reds,St. Louis Cardinals,8,False,False,8,0,9,False
663018,2022-08-29,Cincinnati Reds,St. Louis Cardinals,9,False,False,9,0,9,False
662804,2022-08-30,Detroit Tigers,Seattle Mariners,8,True,True,9,0,6,False
662804,2022-08-30,Detroit Tigers,Seattle Mariners,8,False,False,9,2,6,False
663286,2022-08-30,Arizona Diamondbacks,Philadelphia Phillies,8,True,False,9,3,9,False
663286,2022-08-30,Arizona Diamondbacks,Philadelphia Phillies,9,True,False,9,0,9,False
663312,2022-08-31,Arizona Diamondbacks,Philadelphia Phillies,8,True,True,10,7,16,False
663312,2022-08-31,Arizona Diamondbacks,Philadelphia Phillies,9,True,True,17,0,16,False
663312,2022-08-31,Arizona Diamondbacks,Philadelphia Phillies,8,False,False,17,0,16,False
663312,2022-08-31,Arizona Diamondbacks,Philadelphia Phillies,9,False,False,17,1,16,False
663212,2022-09-02,Boston Red Sox,Texas Rangers,8,True,False,8,0,8,False
663212,2022-09-02,Boston Red Sox,Texas Rangers,9,True,False,8,0,8,False
663212,2022-09-02,Boston Red Sox,Texas Rangers,8,False,True,8,0,8,True
661855,2022-09-02,Tampa Bay Rays,New York Yankees,9,True,False,9,0,9,False
662803,2022-09-03,Detroit Tigers,Kansas City Royals,8,True,True,10,0,10,False
662803,2022-09-03,Detroit Tigers,Kansas City Royals,9,True,True,10,0,10,True
662803,2022-09-03,Detroit Tigers,Kansas City Royals,8,False,False,10,0,10,False
662803,2022-09-03,Detroit Tigers,Kansas City Royals,9,False,False,10,0,10,False
661920,2022-09-02,St. Louis Cardinals,Chicago Cubs,9,True,False,8,0,8,False
662032,2022-09-02,San Francisco Giants,Philadelphia Phillies,8,True,False,12,0,12,False
662032,2022-09-02,San Francisco Giants,Philadelphia Phillies,9,True,False,13,1,12,True
662032,2022-09-02,San Francisco Giants,Philadelphia Phillies,8,False,True,12,1,12,True
661438,2022-09-03,Chicago White Sox,Minnesota Twins,9,True,False,13,0,13,False
662597,2022-09-03,Los Angeles Dodgers,San Diego Padres,8,True,False,11,0,11,False
662597,2022-09-03,Los Angeles Dodgers,San Diego Padres,9,True,False,11,0,11,True
662597,2022-09-03,Los Angeles Dodgers,San Diego Padres,8,False,True,11,0,11,True
663108,2022-09-04,Cincinnati Reds,Colorado Rockies,8,True,False,10,0,10,False
663108,2022-09-04,Cincinnati Reds,Colorado Rockies,9,True,False,10,0,10,False
663108,2022-09-04,Cincinnati Reds,Colorado Rockies,8,False,True,10,0,10,False
663435,2022-09-04,Los Angeles Angels,Houston Astros,9,False,False,8,0,8,False
663434,2022-09-05,Los Angeles Angels,Detroit Tigers,8,True,False,9,0,10,False
663434,2022-09-05,Los Angeles Angels,Detroit Tigers,9,True,False,10,0,10,False
663434,2022-09-05,Los Angeles Angels,Detroit Tigers,8,False,True,9,1,10,True
662285,2022-09-07,Pittsburgh Pirates,New York Mets,8,True,True,9,1,10,False
662285,2022-09-07,Pittsburgh Pirates,New York Mets,9,True,True,10,0,10,False
662285,2022-09-07,Pittsburgh Pirates,New York Mets,8,False,False,10,0,10,False
662285,2022-09-07,Pittsburgh Pirates,New York Mets,9,False,False,10,0,10,False
662334,2022-09-08,Oakland Athletics,Chicago White Sox,8,True,True,14,0,12,False
662334,2022-09-08,Oakland Athletics,Chicago White Sox,9,True,True,12,0,12,True
662334,2022-09-08,Oakland Athletics,Chicago White Sox,8,False,False,14,2,12,False
662334,2022-09-08,Oakland Athletics,Chicago White Sox,9,False,False,12,0,12,False
662637,2022-09-09,Kansas City Royals,Detroit Tigers,8,True,True,8,1,8,False
662637,2022-09-09,Kansas City Royals,Detroit Tigers,9,True,True,8,1,8,False
662637,2022-09-09,Kansas City Royals,Detroit Tigers,8,False,False,9,1,8,False
662637,2022-09-09,Kansas City Royals,Detroit Tigers,9,False,False,9,1,8,False
661282,2022-09-10,New York Yankees,Tampa Bay Rays,8,True,False,8,2,7,False
663455,2022-09-10,Baltimore Orioles,Boston Red Sox,8,False,False,8,1,13,False
663455,2022-09-10,Baltimore Orioles,Boston Red Sox,9,False,False,13,0,13,False
662322,2022-09-10,Oakland Athletics,Chicago White Sox,9,True,True,8,0,8,False
662322,2022-09-10,Oakland Athletics,Chicago White Sox,8,False,False,8,0,8,False
662322,2022-09-10,Oakland Athletics,Chicago White Sox,9,False,False,8,0,8,False
661323,2022-09-10,Miami Marlins,New York Mets,8,True,True,9,0,8,False
661323,2022-09-10,Miami Marlins,New York Mets,9,True,True,8,0,8,False
661323,2022-09-10,Miami Marlins,New York Mets,8,False,False,9,1,8,False
661323,2022-09-10,Miami Marlins,New York Mets,9,False,False,8,0,8,False
661083,2022-09-11,Houston Astros,Los Angeles Angels,9,True,False,9,1,8,False
661848,2022-09-11,San Diego Padres,Los Angeles Dodgers,8,True,True,8,0,9,False
661848,2022-09-11,San Diego Padres,Los Angeles Dodgers,9,True,True,8,1,9,True
661848,2022-09-11,San Diego Padres,Los Angeles Dodgers,8,False,False,8,0,9,False
661848,2022-09-11,San Diego Padres,Los Angeles Dodgers,9,False,False,9,0,9,False
661822,2022-09-15,Toronto Blue Jays,Tampa Bay Rays,9,False,False,11,0,11,False
663283,2022-09-16,Arizona Diamondbacks,San Diego Padres,9,True,True,10,1,9,False
663283,2022-09-16,Arizona Diamondbacks,San Diego Padres,8,False,False,10,0,9,False
663283,2022-09-16,Arizona Diamondbacks,San Diego Padres,9,False,False,11,2,9,False
663208,2022-09-17,Boston Red Sox,Kansas City Royals,8,True,True,8,1,9,False
663208,2022-09-17,Boston Red Sox,Kansas City Royals,9,True,True,9,0,9,False
663208,2022-09-17,Boston Red Sox,Kansas City Royals,8,False,False,9,0,9,False
663208,2022-09-17,Boston Red Sox,Kansas City Royals,9,False,False,9,0,9,False
663207,2022-09-18,Boston Red Sox,Kansas City Royals,8,True,False,8,0,10,False
663207,2022-09-18,Boston Red Sox,Kansas City Royals,9,True,False,10,0,10,False
663207,2022-09-18,Boston Red Sox,Kansas City Royals,8,False,True,8,2,10,False
662822,2022-09-18,Houston Astros,Oakland Athletics,8,True,False,9,0,9,False
662822,2022-09-18,Houston Astros,Oakland Athletics,9,True,False,9,0,9,False
662822,2022-09-18,Houston Astros,Oakland Athletics,8,False,True,9,0,9,False
663423,2022-09-19,Los Angeles Angels,Seattle Mariners,9,False,False,8,0,8,False
663263,2022-09-19,Baltimore Orioles,Detroit Tigers,8,True,True,9,0,11,False
663263,2022-09-19,Baltimore Orioles,Detroit Tigers,9,True,True,9,2,11,True
663263,2022-09-19,Baltimore Orioles,Detroit Tigers,8,False,False,9,0,11,False
663263,2022-09-19,Baltimore Orioles,Detroit Tigers,9,False,False,11,0,11,False
661591,2022-09-20,Philadelphia Phillies,Toronto Blue Jays,8,False,False,9,5,7,False
661591,2022-09-20,Philadelphia Phillies,Toronto Blue Jays,9,False,False,8,1,7,False
661228,2022-09-21,New York Yankees,Pittsburgh Pirates,9,True,False,12,0,12,False
661587,2022-09-23,Philadelphia Phillies,Atlanta Braves,8,True,False,8,0,8,False
661587,2022-09-23,Philadelphia Phillies,Atlanta Braves,9,True,False,8,0,8,False
661587,2022-09-23,Philadelphia Phillies,Atlanta Braves,8,False,True,8,0,8,True
662585,2022-09-23,Los Angeles Dodgers,St. Louis Cardinals,8,True,True,10,1,11,True
662585,2022-09-23,Los Angeles Dodgers,St. Louis Cardinals,9,True,True,11,0,11,False
662585,2022-09-23,Los Angeles Dodgers,St. Louis Cardinals,8,False,False,11,0,11,False
662585,2022-09-23,Los Angeles Dodgers,St. Louis Cardinals,9,False,False,11,0,11,True
662305,2022-09-23,Oakland Athletics,New York Mets,8,True,True,8,0,7,False
662305,2022-09-23,Oakland Athletics,New York Mets,8,False,False,8,1,7,False
661067,2022-09-24,Cincinnati Reds,Milwaukee Brewers,9,False,False,8,0,8,False
661828,2022-09-25,Texas Rangers,Cleveland Guardians,8,False,False,8,2,6,False
662310,2022-09-25,Oakland Athletics,New York Mets,9,True,True,11,1,9,False
662310,2022-09-25,Oakland Athletics,New York Mets,8,False,False,11,0,9,False
662310,2022-09-25,Oakland Athletics,New York Mets,9,False,False,12,3,9,False
662460,2022-09-26,Washington Nationals,Atlanta Braves,8,True,True,8,0,8,False
662460,2022-09-26,Washington Nationals,Atlanta Braves,9,True,True,8,0,8,False
662460,2022-09-26,Washington Nationals,Atlanta Braves,8,False,False,8,0,8,False
662460,2022-09-26,Washington Nationals,Atlanta Braves,9,False,False,8,0,8,False
662821,2022-09-27,Houston Astros,Arizona Diamondbacks,9,True,False,8,0,8,False
662772,2022-09-29,Detroit Tigers,Kansas City Royals,8,True,False,10,3,7,False
661751,2022-09-30,Toronto Blue Jays,Boston Red Sox,8,True,False,8,0,9,False
661751,2022-09-30,Toronto Blue Jays,Boston Red Sox,9,True,False,9,0,9,False
661751,2022-09-30,Toronto Blue Jays,Boston Red Sox,8,False,True,8,1,9,False
662596,2022-09-30,Los Angeles Dodgers,Colorado Rockies,8,True,False,9,0,9,False
662596,2022-09-30,Los Angeles Dodgers,Colorado Rockies,9,True,False,10,1,9,True
662596,2022-09-30,Los Angeles Dodgers,Colorado Rockies,8,False,True,9,1,9,False
662572,2022-10-01,Washington Nationals,Philadelphia Phillies,9,True,False,9,0,9,False
661956,2022-10-01,St. Louis Cardinals,Pittsburgh Pirates,8,True,False,8,1,10,False
661956,2022-10-01,St. Louis Cardinals,Pittsburgh Pirates,9,True,False,10,0,10,False
661217,2022-10-01,New York Yankees,Baltimore Orioles,8,True,False,8,0,8,False
661217,2022-10-01,New York Yankees,Baltimore Orioles,9,True,False,8,0,8,False
661217,2022-10-01,New York Yankees,Baltimore Orioles,8,False,True,8,0,8,False
661098,2022-10-01,Washington Nationals,Philadelphia Phillies,8,True,True,8,0,6,False
661098,2022-10-01,Washington Nationals,Philadelphia Phillies,9,True,True,8,0,6,True
661098,2022-10-01,Washington Nationals,Philadelphia Phillies,8,False,False,8,0,6,False
661098,2022-10-01,Washington Nationals,Philadelphia Phillies,9,False,False,8,2,6,False
661736,2022-10-01,Toronto Blue Jays,Boston Red Sox,9,True,False,10,0,10,False
662087,2022-10-02,Seattle Mariners,Oakland Athletics,9,False,False,10,3,7,False
661095,2022-10-04,New York Mets,Washington Nationals,8,True,False,8,0,8,False
661095,2022-10-04,New York Mets,Washington Nationals,9,True,False,8,0,8,False
661095,2022-10-04,New York Mets,Washington Nationals,8,False,True,8,0,8,False
662768,2022-10-04,Houston Astros,Philadelphia Phillies,8,True,False,8,0,10,False
662768,2022-10-04,Houston Astros,Philadelphia Phillies,9,True,False,10,0,10,False
662768,2022-10-04,Houston Astros,Philadelphia Phillies,8,False,True,8,2,10,False
663131,2022-10-05,Cincinnati Reds,Chicago Cubs,8,True,True,11,2,13,False
663131,2022-10-05,Cincinnati Reds,Chicago Cubs,9,True,True,13,0,13,False
663131,2022-10-05,Cincinnati Reds,Chicago Cubs,8,False,False,13,0,13,False
663131,2022-10-05,Cincinnati Reds,Chicago Cubs,9,False,False,13,0,13,False
661427,2022-10-05,Chicago White Sox,Minnesota Twins,8,True,True,10,0,9,False
661427,2022-10-05,Chicago White Sox,Minnesota Twins,9,True,True,10,0,9,False
661427,2022-10-05,Chicago White Sox,Minnesota Twins,8,False,False,10,0,9,False
661427,2022-10-05,Chicago White Sox,Minnesota Twins,9,False,False,10,1,9,False
